order_id,user_id,order_timestamp,total_amount,item_count,shipping_fee,discount,status
5311,4145,2026-05-17 05:42:37.543155,436.27,2,9.99,43.63,completed
5312,13338,2026-05-17 06:30:19.227817,290.55,2,4.99,0.0,completed
5313,15042,2026-05-17 06:35:00.213303,789.58,5,0.0,0.0,shipped
5314,1835,2026-05-17 07:02:42.061748,1109.62,5,0.0,221.92,completed
5315,393,2026-05-17 07:13:01.213111,313.33,2,0.0,0.0,completed
5316,14989,2026-05-17 07:25:52.707487,536.36,4,4.99,0.0,completed
5317,12836,2026-05-17 08:10:39.444165,514.06,3,4.99,102.81,completed
5318,18463,2026-05-17 08:39:16.389406,356.01,2,9.99,35.6,shipped
5319,9612,2026-05-17 08:52:51.283215,340.39,1,9.99,0.0,completed
5320,13068,2026-05-17 08:53:43.913212,325.63,4,0.0,0.0,completed
5321,17150,2026-05-17 09:27:19.101053,895.54,5,4.99,179.11,completed
5322,11430,2026-05-17 10:44:00.517043,186.97,2,4.99,0.0,completed
5323,19055,2026-05-17 14:04:46.985115,693.02,4,0.0,69.3,completed
5324,493,2026-05-17 14:55:29.332413,294.29,2,4.99,44.14,completed
5325,20622,2026-05-17 15:16:33.799750,23.81,1,9.99,4.76,shipped
5326,15667,2026-05-17 18:01:35.578884,964.69,4,4.99,192.94,completed
5327,4800,2026-05-17 18:33:42.350023,864.67,4,0.0,0.0,cancelled
5328,4537,2026-05-17 18:56:13.642178,903.48,4,9.99,0.0,shipped
5329,6781,2026-05-17 19:14:08.099632,980.14,4,9.99,0.0,cancelled
5330,16750,2026-05-17 21:35:54.114338,897.99,5,9.99,89.8,completed
5331,21397,2026-05-17 21:50:45.915235,317.8,4,9.99,0.0,completed
5332,17037,2026-05-18 00:35:06.340883,26.5,1,9.99,5.3,completed
5333,19078,2026-05-18 01:51:49.554973,516.48,3,4.99,51.65,shipped
5334,12918,2026-05-18 11:45:35.573826,447.54,2,0.0,0.0,cancelled
5335,4451,2026-05-18 11:57:29.276757,603.95,5,0.0,0.0,shipped
5336,13630,2026-05-18 12:09:38.713573,504.84,3,9.99,50.48,returned
5337,17015,2026-05-18 13:41:35.259580,321.42,3,9.99,0.0,completed
5338,10808,2026-05-18 13:58:32.551370,492.2,3,9.99,49.22,completed
5339,10427,2026-05-18 14:01:47.141587,866.59,5,9.99,0.0,completed
5340,6678,2026-05-18 16:49:26.242379,571.42,3,0.0,0.0,completed
5341,5346,2026-05-18 19:06:50.967984,84.38,1,4.99,0.0,completed
5342,5350,2026-05-18 19:51:25.779660,244.58,1,0.0,36.69,completed
5343,14170,2026-05-18 20:05:03.030985,159.65,2,4.99,15.97,completed
5344,13830,2026-05-18 20:28:30.838104,399.78,3,9.99,0.0,completed
5345,23052,2026-05-18 22:51:55.279458,761.28,5,4.99,0.0,completed
5346,19624,2026-05-18 23:28:52.347544,668.7,2,4.99,0.0,completed
5347,15156,2026-05-19 00:10:51.617920,503.14,5,9.99,0.0,shipped
5348,12674,2026-05-19 03:49:57.609815,80.97,1,0.0,0.0,shipped
5349,16847,2026-05-19 04:46:43.754858,414.72,2,0.0,0.0,cancelled
5350,16869,2026-05-19 06:17:30.918829,1517.85,5,4.99,0.0,completed
5351,5350,2026-05-19 07:41:56.509848,438.81,3,9.99,0.0,cancelled
5352,1724,2026-05-19 07:51:24.273382,693.95,3,0.0,0.0,completed
5353,2930,2026-05-19 09:36:59.890578,701.43,3,0.0,105.21,completed
5354,14043,2026-05-19 10:15:12.049411,552.17,3,9.99,110.43,cancelled
5355,21512,2026-05-19 11:00:55.744298,123.84,1,4.99,18.58,completed
5356,7729,2026-05-19 11:05:19.097072,20.24,1,0.0,3.04,cancelled
5357,2072,2026-05-19 16:59:10.623819,580.78,2,0.0,87.12,completed
5358,5221,2026-05-19 17:58:08.926019,606.77,5,9.99,0.0,completed
5359,138,2026-05-19 18:01:58.754673,347.6,2,0.0,34.76,shipped
5360,22690,2026-05-19 22:01:26.088999,511.53,4,0.0,102.31,completed
5361,23005,2026-05-19 22:04:10.186584,222.81,1,4.99,33.42,cancelled
5362,21358,2026-05-20 01:17:50.481139,944.02,4,4.99,188.8,returned
5363,10568,2026-05-20 01:51:37.803293,443.59,3,9.99,44.36,completed
5364,24181,2026-05-20 01:57:01.299486,410.44,2,0.0,0.0,completed
5365,15398,2026-05-20 02:14:43.040211,567.72,2,9.99,0.0,completed
5366,1887,2026-05-20 02:58:32.461398,906.5,4,9.99,0.0,shipped
5367,16152,2026-05-20 03:33:08.014005,188.85,1,9.99,0.0,completed
5368,5216,2026-05-20 04:40:38.611093,356.89,2,4.99,71.38,completed
5369,2703,2026-05-20 09:26:17.153686,603.02,2,0.0,120.6,completed
5370,5076,2026-05-20 11:15:05.504403,230.44,1,0.0,0.0,returned
5371,15241,2026-05-20 11:23:30.731263,450.48,3,9.99,90.1,completed
5372,3071,2026-05-20 11:41:17.525036,721.13,4,4.99,72.11,completed
5373,24993,2026-05-20 12:08:10.052690,557.06,4,4.99,0.0,cancelled
5374,24833,2026-05-20 12:26:34.163843,633.08,4,0.0,0.0,completed
5375,19532,2026-05-20 15:11:38.539751,198.47,1,0.0,39.69,completed
5376,24685,2026-05-20 18:53:48.316432,898.52,4,9.99,0.0,completed
5377,13116,2026-05-20 20:19:50.716407,185.87,1,0.0,0.0,completed
5378,13554,2026-05-20 21:03:01.698138,355.08,3,4.99,0.0,completed
5379,8338,2026-05-20 23:20:44.976551,158.94,1,0.0,15.89,completed
5380,12603,2026-05-21 02:50:17.249604,909.92,5,4.99,90.99,cancelled
5381,9903,2026-05-21 03:16:33.636630,804.52,5,4.99,80.45,completed
5382,4999,2026-05-21 03:35:53.269483,515.7,2,4.99,0.0,completed
5383,17730,2026-05-21 03:37:21.217304,325.47,2,9.99,0.0,completed
5384,22708,2026-05-21 04:13:56.479250,376.8,2,9.99,0.0,completed
5385,548,2026-05-21 04:18:07.062041,541.22,2,4.99,54.12,completed
5386,8219,2026-05-21 08:56:02.795120,868.48,5,0.0,130.27,completed
5387,2756,2026-05-21 10:53:21.712583,415.84,4,9.99,41.58,cancelled
5388,6031,2026-05-21 11:09:50.924421,290.43,1,0.0,0.0,completed
5389,24388,2026-05-21 12:09:53.316670,386.26,3,9.99,57.94,completed
5390,10216,2026-05-21 14:44:23.855576,665.52,2,4.99,66.55,completed
5391,3429,2026-05-21 17:18:35.208473,923.78,5,4.99,138.57,completed
5392,13299,2026-05-21 18:19:38.950059,524.36,2,9.99,0.0,completed
5393,15804,2026-05-21 18:43:56.174795,828.85,4,4.99,82.89,cancelled
5394,10510,2026-05-21 20:23:30.990613,279.85,2,4.99,0.0,completed
5395,15132,2026-05-21 21:07:41.538585,482.45,3,4.99,0.0,completed
5396,22817,2026-05-21 22:31:29.281227,466.85,2,0.0,93.37,completed
5397,21515,2026-05-21 22:48:12.492256,656.67,3,4.99,0.0,completed
5398,6398,2026-05-21 23:28:33.627139,449.42,2,4.99,0.0,completed
5399,5397,2026-05-22 01:53:30.646539,115.8,1,9.99,0.0,completed
5400,21300,2026-05-22 04:34:22.236339,321.72,1,9.99,0.0,returned
5401,22261,2026-05-22 04:54:34.660064,194.59,1,0.0,38.92,shipped
5402,7247,2026-05-22 06:24:13.696366,638.28,5,4.99,0.0,shipped
5403,23514,2026-05-22 06:58:54.204714,926.1,4,0.0,0.0,completed
5404,2763,2026-05-22 07:27:04.089955,912.57,5,0.0,91.26,completed
5405,130,2026-05-22 08:02:16.125315,950.07,5,9.99,190.01,cancelled
5406,22617,2026-05-22 08:20:43.245575,1011.22,5,4.99,0.0,completed
5407,8306,2026-05-22 08:30:43.653658,345.21,1,0.0,34.52,completed
5408,5022,2026-05-22 08:54:13.246696,462.24,3,9.99,92.45,completed
5409,28,2026-05-22 09:34:24.593108,120.34,2,4.99,12.03,shipped
5410,18385,2026-05-22 11:52:17.055063,375.38,4,9.99,0.0,completed
5411,9375,2026-05-22 12:10:05.874657,184.76,1,4.99,18.48,shipped
5412,2152,2026-05-22 12:45:16.796410,286.75,3,4.99,0.0,completed
5413,1637,2026-05-22 13:55:04.457912,269.21,1,0.0,0.0,completed
5414,393,2026-05-22 15:47:18.311009,545.57,4,0.0,109.11,completed
5415,2267,2026-05-22 17:38:09.228232,445.84,4,4.99,89.17,completed
5416,18198,2026-05-22 18:06:51.751694,435.98,2,0.0,43.6,shipped
5417,10396,2026-05-22 18:38:34.436977,587.53,4,9.99,0.0,completed
5418,3578,2026-05-22 19:24:22.985552,944.91,5,0.0,0.0,shipped
5419,18879,2026-05-22 20:33:06.543988,164.49,1,9.99,0.0,shipped
5420,10101,2026-05-22 21:34:31.190027,864.05,5,9.99,129.61,completed
5421,123,2026-05-23 00:22:05.535170,251.91,3,9.99,37.79,completed
5422,19959,2026-05-23 01:51:41.503047,918.87,4,9.99,0.0,cancelled
5423,21266,2026-05-23 03:06:46.063952,650.43,4,4.99,0.0,completed
5424,20945,2026-05-23 05:31:35.673270,27.86,1,4.99,5.57,cancelled
5425,15462,2026-05-23 06:00:50.626236,591.43,3,4.99,118.29,completed
5426,21266,2026-05-23 06:14:01.781273,1093.78,5,0.0,109.38,completed
5427,1573,2026-05-23 08:00:14.948906,553.39,2,9.99,83.01,completed
5428,19709,2026-05-23 08:43:33.417396,344.5,3,4.99,34.45,completed
5429,5324,2026-05-23 12:12:29.429065,105.34,1,4.99,21.07,completed
5430,2763,2026-05-23 14:30:12.689912,1230.79,5,0.0,0.0,completed
5431,937,2026-05-23 14:46:51.993167,286.3,1,9.99,0.0,completed
5432,16737,2026-05-23 15:19:06.202923,700.52,3,0.0,0.0,completed
5433,14542,2026-05-23 15:25:07.774434,793.25,5,4.99,79.33,shipped
5434,22566,2026-05-23 15:31:10.419467,668.95,3,0.0,133.79,completed
5435,9032,2026-05-23 15:44:03.256922,248.58,1,9.99,24.86,completed
5436,15457,2026-05-23 15:44:31.616796,572.31,3,4.99,0.0,completed
5437,8492,2026-05-23 16:16:56.412846,778.77,4,4.99,155.75,completed
5438,10415,2026-05-23 16:51:51.973527,380.09,2,9.99,57.01,shipped
5439,5193,2026-05-23 18:26:15.575327,551.13,3,4.99,0.0,completed
5440,6791,2026-05-23 18:41:33.761517,693.48,2,4.99,69.35,completed
5441,5929,2026-05-23 19:44:29.528968,339.36,2,4.99,67.87,completed
5442,5470,2026-05-23 21:19:06.953286,294.84,2,9.99,29.48,shipped
5443,15339,2026-05-23 22:32:36.471103,855.07,5,0.0,0.0,completed
5444,13481,2026-05-24 01:16:12.272450,499.42,3,4.99,99.88,shipped
5445,7141,2026-05-24 01:43:12.676603,721.54,5,4.99,72.15,completed
5446,24126,2026-05-24 07:56:54.544876,150.75,1,4.99,0.0,completed
5447,18289,2026-05-24 08:56:39.046766,1069.16,5,4.99,0.0,returned
5448,13186,2026-05-24 11:45:17.159244,764.81,4,4.99,76.48,completed
5449,15462,2026-05-24 11:47:41.788623,453.16,4,9.99,67.97,shipped
5450,22232,2026-05-24 17:29:39.282295,744.31,4,4.99,74.43,shipped
5451,1605,2026-05-24 21:19:52.887702,793.87,5,9.99,79.39,completed
5452,11252,2026-05-24 21:50:07.231216,760.63,3,0.0,0.0,cancelled
5453,15543,2026-05-24 21:58:15.560685,185.47,1,0.0,0.0,completed
5454,6274,2026-05-25 00:51:41.840024,363.4,3,9.99,0.0,completed
5455,7606,2026-05-25 01:14:59.524320,762.22,3,9.99,152.44,completed
5456,21863,2026-05-25 01:33:30.399600,797.72,3,9.99,79.77,cancelled
5457,17128,2026-05-25 01:50:13.413189,289.36,1,9.99,0.0,cancelled
5458,19512,2026-05-25 03:21:49.936020,363.2,3,0.0,72.64,shipped
5459,4990,2026-05-25 03:39:54.798206,222.93,1,4.99,33.44,completed
5460,20088,2026-05-25 09:22:20.302402,843.34,4,9.99,168.67,completed
5461,15066,2026-05-25 09:24:05.068176,1107.74,5,9.99,221.55,shipped
5462,8111,2026-05-25 10:51:00.482036,1005.48,4,0.0,100.55,shipped
5463,23862,2026-05-25 10:53:37.604951,823.41,3,0.0,82.34,completed
5464,6465,2026-05-25 11:47:55.969476,266.45,2,4.99,53.29,completed
5465,2526,2026-05-25 15:19:11.626860,855.39,5,4.99,0.0,completed
5466,15441,2026-05-25 15:34:55.726780,953.96,5,9.99,95.4,completed
5467,17853,2026-05-25 18:13:24.522734,1005.07,5,4.99,0.0,shipped
5468,23376,2026-05-25 19:26:38.233241,770.14,5,4.99,115.52,completed
5469,12673,2026-05-25 19:33:21.473672,220.6,1,0.0,0.0,returned
5470,18592,2026-05-25 21:34:47.567021,283.91,1,0.0,56.78,shipped
5471,8164,2026-05-25 23:49:58.131392,602.57,3,9.99,120.51,completed
5472,23579,2026-05-26 00:08:36.731544,848.53,3,4.99,0.0,shipped
5473,6652,2026-05-26 01:15:12.413650,989.43,5,9.99,197.89,completed
5474,560,2026-05-26 04:28:27.206343,1118.78,5,4.99,0.0,shipped
5475,19252,2026-05-26 05:03:22.261307,162.42,1,4.99,24.36,completed
5476,11275,2026-05-26 09:30:48.847522,429.34,3,0.0,85.87,returned
5477,10049,2026-05-26 10:31:31.118932,869.12,4,0.0,0.0,cancelled
5478,4747,2026-05-26 13:33:19.114798,466.1,2,4.99,69.92,completed
5479,6359,2026-05-26 13:56:50.321260,645.13,3,4.99,96.77,shipped
5480,23210,2026-05-26 19:41:22.176475,372.52,4,0.0,0.0,shipped
5481,14056,2026-05-26 21:14:27.490644,601.52,4,4.99,0.0,completed
5482,14514,2026-05-26 21:22:25.394922,462.96,3,9.99,0.0,completed
5483,11688,2026-05-26 21:40:17.376143,726.24,5,0.0,145.25,completed
5484,18629,2026-05-26 22:55:11.997898,771.51,3,4.99,0.0,completed
5485,14600,2026-05-27 01:08:49.718776,864.31,4,0.0,129.65,returned
5486,9305,2026-05-27 04:35:38.298283,683.67,3,0.0,0.0,completed
5487,19791,2026-05-27 05:29:03.216833,915.63,5,0.0,0.0,completed
5488,23677,2026-05-27 07:53:22.831222,563.49,3,9.99,0.0,completed
5489,24116,2026-05-27 08:43:38.810525,645.78,3,0.0,129.16,cancelled
5490,18872,2026-05-27 10:30:16.741432,599.62,4,9.99,0.0,completed
5491,6494,2026-05-27 11:13:08.424045,528.75,3,9.99,0.0,returned
5492,23776,2026-05-27 12:56:29.030082,766.61,3,0.0,114.99,completed
5493,2898,2026-05-27 14:40:19.362119,75.44,1,4.99,0.0,completed
5494,19063,2026-05-27 15:33:19.153149,1190.61,5,9.99,0.0,completed
5495,15147,2026-05-27 17:31:20.709264,447.67,2,4.99,67.15,shipped
5496,24828,2026-05-27 18:41:22.732466,177.19,1,4.99,17.72,cancelled
5497,21979,2026-05-27 19:04:13.117627,161.28,2,0.0,0.0,completed
5498,11724,2026-05-27 19:43:57.392718,989.84,5,0.0,0.0,completed
5499,15436,2026-05-27 20:30:55.725320,77.0,1,4.99,7.7,completed
5500,19451,2026-05-27 22:07:44.767045,206.03,1,9.99,0.0,completed
5501,7611,2026-05-27 22:37:50.601318,19.06,1,4.99,1.91,completed
5502,9075,2026-05-27 22:54:27.555129,349.05,2,0.0,0.0,completed
5503,7595,2026-05-27 23:11:53.867179,289.84,1,4.99,0.0,shipped
5504,20795,2026-05-28 00:57:27.319420,381.38,2,9.99,0.0,completed
5505,5503,2026-05-28 02:17:24.891989,621.7,2,4.99,0.0,completed
5506,956,2026-05-28 03:35:11.024658,702.26,4,9.99,140.45,shipped
5507,4324,2026-05-28 07:09:21.861759,532.62,3,9.99,0.0,shipped
5508,21922,2026-05-28 08:28:43.278261,743.14,4,4.99,0.0,cancelled
5509,3075,2026-05-28 09:46:29.552616,1220.15,5,0.0,183.02,cancelled
5510,7093,2026-05-28 10:53:51.092620,197.52,1,0.0,0.0,completed
5511,14902,2026-05-28 13:47:51.009725,745.63,4,9.99,0.0,cancelled
5512,18620,2026-05-28 15:29:05.129909,822.96,4,4.99,123.44,completed
5513,19271,2026-05-28 16:06:17.265559,330.67,3,0.0,0.0,completed
5514,17482,2026-05-28 16:19:19.466872,743.71,3,9.99,0.0,completed
5515,24686,2026-05-28 17:02:16.745520,871.7,5,9.99,0.0,cancelled
5516,21646,2026-05-28 19:49:53.407384,110.28,1,9.99,0.0,completed
5517,7396,2026-05-28 22:35:11.328107,579.76,3,0.0,115.95,completed
5518,2108,2026-05-28 23:50:00.583048,826.65,3,0.0,0.0,returned
5519,16618,2026-05-29 00:44:14.221706,584.43,3,9.99,87.66,shipped
5520,8422,2026-05-29 00:58:46.884314,690.5,4,4.99,0.0,completed
5521,12304,2026-05-29 02:10:07.608662,244.41,1,0.0,24.44,completed
5522,8641,2026-05-29 03:42:08.519952,591.48,2,4.99,0.0,shipped
5523,15685,2026-05-29 05:31:26.295872,278.06,1,0.0,0.0,completed
5524,6765,2026-05-29 05:54:01.655129,637.62,3,0.0,0.0,completed
5525,19236,2026-05-29 08:49:47.339909,704.74,3,9.99,105.71,cancelled
5526,5441,2026-05-29 09:32:10.051197,766.08,5,0.0,114.91,returned
5527,24942,2026-05-29 09:42:24.740779,619.42,3,0.0,0.0,shipped
5528,13209,2026-05-29 10:37:14.920720,162.45,1,0.0,0.0,shipped
5529,13554,2026-05-29 13:12:37.191802,1075.69,5,9.99,215.14,completed
5530,10695,2026-05-29 15:13:55.991843,571.85,3,9.99,57.19,completed
5531,2554,2026-05-29 17:29:09.250706,843.77,4,9.99,0.0,completed
5532,17879,2026-05-29 19:08:03.683788,916.99,5,9.99,0.0,cancelled
5533,11053,2026-05-29 21:42:17.827722,198.05,1,9.99,29.71,cancelled
5534,24245,2026-05-29 22:34:20.569999,1252.96,5,0.0,125.3,completed
5535,14315,2026-05-29 22:45:27.609229,875.41,4,0.0,87.54,completed
5536,2908,2026-05-29 23:52:32.410376,115.61,2,9.99,0.0,completed
5537,15404,2026-05-30 01:46:53.787529,679.41,4,9.99,67.94,completed
5538,7312,2026-05-30 04:05:12.091514,643.2,4,9.99,128.64,completed
5539,1406,2026-05-30 06:49:36.121271,259.31,1,4.99,0.0,completed
5540,17235,2026-05-30 07:52:52.409338,707.53,5,0.0,0.0,completed
5541,6903,2026-05-30 08:15:25.938375,196.09,1,0.0,0.0,completed
5542,21990,2026-05-30 13:32:36.079855,693.06,4,9.99,138.61,cancelled
5543,12811,2026-05-30 14:40:39.061061,57.22,1,4.99,11.44,shipped
5544,10187,2026-05-30 16:52:58.490080,1017.3,5,4.99,0.0,completed
5545,1187,2026-05-30 16:56:26.690193,91.94,2,4.99,0.0,shipped
5546,7446,2026-05-30 19:49:40.676812,918.9,4,9.99,183.78,completed
5547,9903,2026-05-30 22:59:10.291130,1345.26,5,9.99,269.05,completed
5548,16935,2026-05-30 23:50:27.842916,573.05,4,9.99,114.61,completed
5549,13336,2026-05-31 00:06:31.491637,1138.13,4,0.0,0.0,completed
5550,11561,2026-05-31 00:15:34.901156,180.29,1,0.0,0.0,cancelled
5551,13833,2026-05-31 02:45:10.792949,19.25,1,4.99,3.85,shipped
5552,4494,2026-05-31 02:49:51.117169,90.39,1,9.99,0.0,completed
5553,21319,2026-05-31 05:14:51.779585,127.68,1,4.99,25.54,completed
5554,20245,2026-05-31 06:39:12.885000,915.22,4,0.0,137.28,completed
5555,12597,2026-05-31 07:30:09.743543,296.42,1,0.0,0.0,completed
5556,18585,2026-05-31 07:51:11.361457,401.64,3,9.99,40.16,completed
5557,888,2026-05-31 10:41:39.102515,520.48,2,9.99,0.0,cancelled
5558,7350,2026-05-31 10:45:44.205028,849.66,3,0.0,0.0,returned
5559,20508,2026-05-31 11:56:22.018154,238.11,1,9.99,0.0,cancelled
5560,20789,2026-05-31 13:36:47.090654,35.25,1,4.99,0.0,completed
5561,23352,2026-05-31 14:17:18.241000,620.23,4,0.0,0.0,completed
5562,178,2026-05-31 14:52:20.517515,606.2,5,4.99,121.24,completed
5563,343,2026-05-31 16:02:38.835123,193.48,3,0.0,0.0,completed
5564,23900,2026-05-31 17:43:08.153459,464.65,3,4.99,0.0,completed
5565,1282,2026-05-31 17:57:37.850220,92.86,1,9.99,0.0,completed
5566,7842,2026-05-31 19:22:31.049129,424.93,2,0.0,42.49,shipped
5567,18407,2026-05-31 21:07:46.279748,861.82,4,4.99,0.0,completed
5568,7592,2026-05-31 21:23:44.046290,533.63,3,0.0,80.04,shipped
5569,2839,2026-05-31 22:14:54.059346,593.77,3,0.0,118.75,completed
5570,4003,2026-06-01 00:01:06.046008,348.77,2,9.99,52.32,completed
5571,9123,2026-06-01 00:50:42.589132,83.28,1,4.99,16.66,completed
5572,19555,2026-06-01 00:57:25.145074,1000.3,5,9.99,0.0,shipped
5573,18147,2026-06-01 04:41:42.681859,913.11,4,0.0,91.31,completed
5574,10801,2026-06-01 07:10:43.898822,922.62,3,0.0,0.0,completed
5575,6801,2026-06-01 07:25:42.968508,962.33,4,4.99,0.0,completed
5576,3356,2026-06-01 08:11:17.236664,520.64,3,9.99,0.0,completed
5577,19823,2026-06-01 10:44:08.440073,330.25,4,9.99,0.0,completed
5578,11124,2026-06-01 11:00:50.330326,609.19,4,0.0,91.38,completed
5579,6796,2026-06-01 12:39:37.606096,863.25,4,0.0,86.33,cancelled
5580,9076,2026-06-01 12:53:06.557380,226.16,4,9.99,0.0,completed
5581,9917,2026-06-01 12:59:25.998331,1016.74,5,4.99,0.0,shipped
5582,2533,2026-06-01 13:36:46.828683,27.0,1,0.0,0.0,completed
5583,21642,2026-06-01 15:22:16.482849,498.59,5,0.0,0.0,shipped
5584,12295,2026-06-01 17:08:16.132380,333.46,1,4.99,0.0,completed
5585,8551,2026-06-01 18:27:27.005317,969.71,5,9.99,145.46,completed
5586,21858,2026-06-01 18:36:55.635907,215.52,2,9.99,21.55,cancelled
5587,22806,2026-06-01 22:03:24.892253,236.19,1,4.99,0.0,completed
5588,14800,2026-06-02 02:28:05.103156,83.38,1,4.99,16.68,completed
5589,13299,2026-06-02 02:37:41.089466,139.68,2,0.0,13.97,completed
5590,11378,2026-06-02 04:19:14.287282,1033.96,4,0.0,155.09,completed
5591,12918,2026-06-02 06:19:26.246423,644.54,3,0.0,0.0,completed
5592,23675,2026-06-02 07:01:08.230215,980.11,4,9.99,0.0,returned
5593,7706,2026-06-02 08:28:53.229923,630.81,4,9.99,0.0,completed
5594,11074,2026-06-02 09:49:08.179870,214.71,1,0.0,0.0,completed
5595,20063,2026-06-02 10:52:41.559360,837.36,3,4.99,83.74,shipped
5596,19004,2026-06-02 17:07:07.906301,1198.58,5,4.99,0.0,shipped
5597,12983,2026-06-02 17:38:25.127395,745.58,4,0.0,0.0,shipped
5598,17930,2026-06-02 20:49:09.202195,178.7,2,0.0,0.0,completed
5599,19267,2026-06-03 00:52:02.945420,263.61,1,9.99,0.0,shipped
5600,17930,2026-06-03 01:16:48.066977,367.9,3,9.99,0.0,completed
5601,12733,2026-06-03 03:31:07.631578,110.72,1,9.99,0.0,completed
5602,5814,2026-06-03 04:16:46.457953,285.19,3,0.0,0.0,completed
5603,22449,2026-06-03 04:40:33.048976,695.21,3,0.0,69.52,shipped
5604,14282,2026-06-03 05:33:53.756612,958.25,4,0.0,95.83,completed
5605,3957,2026-06-03 05:35:45.234266,176.7,1,0.0,35.34,shipped
5606,5258,2026-06-03 07:44:59.477691,649.02,4,4.99,129.8,completed
5607,7397,2026-06-03 09:07:24.705484,674.53,4,4.99,67.45,cancelled
5608,20718,2026-06-03 10:15:07.636654,984.18,4,9.99,147.63,completed
5609,11139,2026-06-03 10:32:26.701279,399.95,2,0.0,0.0,cancelled
5610,15738,2026-06-03 12:04:44.785512,982.64,4,4.99,98.26,completed
5611,3429,2026-06-03 12:40:31.725164,288.63,2,0.0,28.86,completed
5612,17349,2026-06-03 14:19:54.561115,481.13,3,4.99,0.0,shipped
5613,22262,2026-06-03 14:59:01.013875,840.68,4,9.99,0.0,completed
5614,17546,2026-06-03 15:22:24.637570,519.94,3,0.0,103.99,completed
5615,12005,2026-06-03 16:49:41.776459,397.76,2,4.99,79.55,completed
5616,9099,2026-06-03 16:50:44.681348,399.62,3,4.99,0.0,returned
5617,15755,2026-06-03 17:30:18.417921,955.64,4,9.99,191.13,completed
5618,24843,2026-06-03 18:48:20.039658,796.98,4,0.0,0.0,shipped
5619,1367,2026-06-03 19:13:06.497831,975.12,4,9.99,97.51,completed
5620,5365,2026-06-03 20:40:18.191994,447.2,2,0.0,67.08,completed
5621,3704,2026-06-03 20:42:36.787885,949.93,5,0.0,189.99,completed
5622,9605,2026-06-03 22:00:42.538728,602.02,3,0.0,90.3,completed
5623,15857,2026-06-03 22:14:31.381384,713.25,4,4.99,106.99,shipped
5624,16387,2026-06-04 00:32:00.372657,508.78,4,0.0,0.0,shipped
5625,7547,2026-06-04 00:32:16.737930,1085.65,5,4.99,0.0,completed
5626,5066,2026-06-04 01:24:00.232615,160.71,1,0.0,32.14,completed
5627,12279,2026-06-04 02:14:44.948102,771.88,5,4.99,0.0,completed
5628,21626,2026-06-04 05:09:06.571455,1088.45,4,0.0,0.0,completed
5629,12395,2026-06-04 05:24:12.377086,120.74,1,0.0,18.11,completed
5630,13605,2026-06-04 05:48:40.074600,1019.34,4,4.99,0.0,completed
5631,12737,2026-06-04 09:20:37.294686,994.84,5,9.99,0.0,completed
5632,18106,2026-06-04 10:46:26.136017,426.65,3,4.99,0.0,completed
5633,3472,2026-06-04 12:22:51.937710,258.43,1,9.99,25.84,completed
5634,388,2026-06-04 12:56:29.167335,917.64,5,0.0,137.65,completed
5635,16566,2026-06-04 19:18:30.976358,571.09,2,0.0,57.11,cancelled
5636,21289,2026-06-04 19:50:20.115929,550.72,3,4.99,55.07,cancelled
5637,20914,2026-06-04 20:34:52.168104,476.6,2,9.99,0.0,completed
5638,22191,2026-06-04 20:45:11.030927,23.47,1,9.99,2.35,completed
5639,18011,2026-06-04 21:26:34.125902,652.39,3,0.0,0.0,completed
5640,65,2026-06-04 22:44:08.888466,954.39,5,4.99,143.16,returned
5641,13601,2026-06-05 00:48:40.193985,968.43,4,0.0,96.84,shipped
5642,9572,2026-06-05 02:08:36.913573,661.23,5,4.99,66.12,shipped
5643,21659,2026-06-05 02:28:15.386996,769.57,4,4.99,0.0,completed
5644,9834,2026-06-05 08:01:12.548173,398.3,2,4.99,79.66,shipped
5645,15958,2026-06-05 08:05:43.779259,81.89,1,9.99,8.19,completed
5646,3727,2026-06-05 10:37:46.670092,403.03,3,0.0,0.0,completed
5647,8268,2026-06-05 13:20:24.102998,934.0,4,9.99,140.1,completed
5648,4134,2026-06-05 15:25:54.881891,633.83,3,4.99,95.07,completed
5649,4113,2026-06-05 16:49:11.182301,468.12,2,9.99,46.81,cancelled
5650,20827,2026-06-05 20:57:08.930864,1122.53,5,9.99,0.0,completed
5651,15428,2026-06-05 22:16:23.068309,1070.25,5,0.0,107.03,completed
5652,15015,2026-06-05 22:59:30.762871,490.96,3,9.99,98.19,shipped
5653,13429,2026-06-05 23:30:15.229643,1062.22,5,0.0,0.0,completed
5654,23634,2026-06-05 23:38:50.530987,327.67,2,0.0,0.0,completed
5655,18454,2026-06-06 00:58:14.194374,853.82,4,4.99,0.0,completed
5656,7231,2026-06-06 01:28:14.542921,664.52,3,0.0,132.9,completed
5657,3587,2026-06-06 03:43:15.674294,519.24,2,4.99,0.0,completed
5658,2299,2026-06-06 05:55:24.115192,580.74,5,0.0,0.0,returned
5659,5096,2026-06-06 06:39:07.962009,324.9,2,9.99,0.0,completed
5660,4811,2026-06-06 08:27:15.569917,139.32,1,4.99,20.9,completed
5661,15552,2026-06-06 10:38:07.679929,441.64,3,0.0,0.0,cancelled
5662,19241,2026-06-06 12:33:32.824067,608.8,4,0.0,60.88,completed
5663,1355,2026-06-06 14:32:53.510934,321.87,1,0.0,0.0,shipped
5664,24877,2026-06-06 14:34:07.061791,1019.76,4,4.99,0.0,completed
